tournament    vs  teamA   scoreA  scoreB  teamB   round   patch   date
LTA South 2025 Split 3  RED Canids vs paiN Gaming	paiN Gaming	0   2	RED Canids	WEEK3	15.15	2025-08-10
LTA South 2025 Split 3  Leviatan vs Fluxo	Fluxo	0   2	Leviatan	WEEK3	15.15	2025-08-10
LTA South 2025 Split 3  LOUD vs Isurus	LOUD	2   0	Isurus	WEEK3	15.15	2025-08-09
LTA South 2025 Split 3  FURIA vs VKS	Vivo Keyd Stars	1   2	FURIA	WEEK3	15.15	2025-08-09
LTA South 2025 Split 3  LOUD vs RED Canids	LOUD	1   2	RED Canids	WEEK2	15.15	2025-08-03
LTA South 2025 Split 3  Leviatan vs VKS	Leviatan	0   2	Vivo Keyd Stars	WEEK2	15.15	2025-08-03
LTA South 2025 Split 3  Fluxo vs Isurus	Fluxo	1   2	Isurus	WEEK2	15.15	2025-08-02
LTA South 2025 Split 3  FURIA vs paiN Gaming	paiN Gaming	2   1	FURIA	WEEK2	15.15	2025-08-02
LTA South 2025 Split 3  VKS vs LOUD	LOUD	1   2	Vivo Keyd Stars	WEEK1	15.14	2025-07-27
LTA South 2025 Split 3  IE vs RED Canids	Isurus	1   2	RED Canids	WEEK1	15.14	2025-07-27
LTA South 2025 Split 3  paiN Gaming vs Leviatan	paiN Gaming	2   0	Leviatan	WEEK1	15.14	2025-07-26
LTA South 2025 Split 3  FURIA vs Fluxo	FURIA	2   0	Fluxo	WEEK1	15.14	2025-07-26
LCP 2025 Season Finals  CFO vs TSW	Team Secret Whales	0   2	CTBC Flying Oyster	WEEK3	15.15	2025-08-10
LCP 2025 Season Finals  SHG vs DFM	DetonatioN FocusMe	1   2	Fukuoka SoftBank HAWKS gaming	WEEK3	15.15	2025-08-10
LCP 2025 Season Finals  PSG Talon vs GAM Esports	PSG Talon	0   2	GAM Esports	WEEK3	15.15	2025-08-09
LCP 2025 Season Finals  MVKE vs CHF	Chiefs Esports Club	1   2	MGN Vikings Esports	WEEK3	15.15	2025-08-09
LCP 2025 Season Finals  GAM Esports vs TSW	Team Secret Whales	2   0	GAM Esports	WEEK2	15.15	2025-08-03
LCP 2025 Season Finals  SHG vs MVKE	MGN Vikings Esports	2   0	Fukuoka SoftBank HAWKS gaming	WEEK2	15.15	2025-08-03
LCP 2025 Season Finals  CFO vs PSG Talon	PSG Talon	0   2	CTBC Flying Oyster	WEEK2	15.15	2025-08-02
LCP 2025 Season Finals  DFM vs CHF	DetonatioN FocusMe	2   1	Chiefs Esports Club	WEEK2	15.15	2025-08-02
LCP 2025 Season Finals  GAM Esports vs CFO	GAM Esports	1   2	CTBC Flying Oyster	WEEK1	15.14	2025-07-27
LCP 2025 Season Finals  CHF vs SHG	Fukuoka SoftBank HAWKS gaming	2   1	Chiefs Esports Club	WEEK1	15.14	2025-07-27
LCP 2025 Season Finals  TSW vs TALON	PSG Talon	0   2	Team Secret Whales	WEEK1	15.14	2025-07-26
LCP 2025 Season Finals  MVKE vs DFM	MGN Vikings Esports	2   0	DetonatioN FocusMe	WEEK1	15.14	2025-07-26
