vs  teamA   scoreA  scoreB  teamB   round   patch   date
Top Esports vs BLG	Bilibili Gaming	2   0	Top Esports	WEEK8	15.9	2025-05-20
FPX vs IG	Invictus Gaming	2   0	Funplus Phoenix	WEEK8	15.9	2025-05-20
NIP vs JD Gaming	JD Gaming	2   0	Ninjas in Pyjamas	WEEK8	15.9	2025-05-19
WBG vs FPX	Weibo Gaming	2   0	Funplus Phoenix	WEEK8	15.9	2025-05-19
AL vs Team WE	Team WE	0   2	Anyone s Legend	WEEK7	15.9	2025-05-18
Top Esports vs TT	TT	1   2	Top Esports	WEEK7	15.9	2025-05-18
JD Gaming vs BLG	JD Gaming	2   0	Bilibili Gaming	WEEK7	15.9	2025-05-17
WBG vs Top Esports	Weibo Gaming	0   2	Top Esports	WEEK7	15.9	2025-05-17
IG vs NIP	Invictus Gaming	2   0	Ninjas in Pyjamas	WEEK7	15.9	2025-05-16
FPX vs JD Gaming	Funplus Phoenix	0   2	JD Gaming	WEEK7	15.9	2025-05-16
Team WE vs TT	Team WE	2   0	TT	WEEK7	15.9	2025-05-15
AL vs NIP	Anyone s Legend	2   1	Ninjas in Pyjamas	WEEK7	15.9	2025-05-15
Top Esports vs Team WE	Top Esports	2   0	Team WE	WEEK7	15.9	2025-05-14
WBG vs JD Gaming	Weibo Gaming	0   2	JD Gaming	WEEK7	15.9	2025-05-14
JD Gaming vs IG	Invictus Gaming	2   0	JD Gaming	WEEK7	15.9	2025-05-13
BLG vs NIP	Bilibili Gaming	2   1	Ninjas in Pyjamas	WEEK7	15.9	2025-05-13
NIP vs FPX	Ninjas in Pyjamas	2   0	Funplus Phoenix	WEEK7	15.9	2025-05-12
TT vs AL	TT	0   2	Anyone s Legend	WEEK7	15.9	2025-05-12
JD Gaming vs Top Esports	Top Esports	2   0	JD Gaming	WEEK6	15.9	2025-05-11
TT vs WBG	Weibo Gaming	1   2	TT	WEEK6	15.9	2025-05-11
Ultra Prime vs LGD Gaming	LGD Gaming	2   1	Ultra Prime	WEEK6	15.9	2025-05-11
Team WE vs BLG	Bilibili Gaming	2   0	Team WE	WEEK6	15.9	2025-05-10
WBG vs AL	Anyone s Legend	2   0	Weibo Gaming	WEEK6	15.9	2025-05-10
RNG vs EDG	Edward Gaming	2   1	Royal Never Give Up	WEEK6	15.9	2025-05-10
IG vs Team WE	Invictus Gaming	2   1	Team WE	WEEK6	15.9	2025-05-09
FPX vs AL	Funplus Phoenix	2   1	Anyone s Legend	WEEK6	15.9	2025-05-09
Top Esports vs NIP	Top Esports	2   1	Ninjas in Pyjamas	WEEK6	15.9	2025-05-08
TT vs FPX	Funplus Phoenix	2   0	TT	WEEK6	15.9	2025-05-08
AL vs BLG	Bilibili Gaming	2   0	Anyone s Legend	WEEK6	15.9	2025-05-07
NIP vs WBG	Ninjas in Pyjamas	2   0	Weibo Gaming	WEEK6	15.9	2025-05-07
IG vs TT	TT	1   2	Invictus Gaming	WEEK6	15.9	2025-05-06
JD Gaming vs Team WE	Team WE	1   2	JD Gaming	WEEK6	15.9	2025-05-06
BLG vs TT	Bilibili Gaming	2   0	TT	WEEK6	15.9	2025-05-05
FPX vs Team WE	Funplus Phoenix	0   2	Team WE	WEEK6	15.9	2025-05-05
AL vs Top Esports	Anyone s Legend	2   0	Top Esports	WEEK5	15.9	2025-05-04
Ultra Prime vs OMG	OMG	2   1	Ultra Prime	WEEK5	15.9	2025-05-04
Top Esports vs IG	Invictus Gaming	1   2	Top Esports	WEEK5	15.9	2025-05-03
BLG vs FPX	Bilibili Gaming	2   1	Funplus Phoenix	WEEK5	15.9	2025-05-03
Team WE vs NIP	Ninjas in Pyjamas	0   2	Team WE	WEEK5	15.9	2025-05-03
BLG vs WBG	Bilibili Gaming	2   1	Weibo Gaming	WEEK5	15.8	2025-05-02
OMG vs RNG	Royal Never Give Up	2   1	OMG	WEEK5	15.8	2025-05-02
AL vs IG	Invictus Gaming	0   2	Anyone s Legend	WEEK5	15.8	2025-05-01
FPX vs Top Esports	Top Esports	2   0	Funplus Phoenix	WEEK5	15.8	2025-05-01
IG vs WBG	Weibo Gaming	2   1	Invictus Gaming	WEEK5	15.8	2025-04-30
TT vs JD Gaming	JD Gaming	2   0	TT	WEEK5	15.8	2025-04-30
WBG vs BLG	Weibo Gaming	2   1	Bilibili Gaming	WEEK5	15.8	2025-04-29
EDG vs LGD Gaming	LGD Gaming	1   2	Edward Gaming	WEEK5	15.8	2025-04-29
FPX vs BLG	Bilibili Gaming	1   2	Funplus Phoenix	WEEK5	15.8	2025-04-28
LNG Esports vs RNG	LNG Esports	2   0	Royal Never Give Up	WEEK5	15.8	2025-04-28
