match_id;game_in_series;teamA;teamB;teamA_win;date;split;Region_A;Games_A;Win rate_A;K:D_A;GPM_A;GDM_A;Game duration_A;Kills / game_A;Deaths / game_A;Towers killed_A;Towers lost_A;FB%_A;FT%_A;FOS%_A;DRAPG_A;DRA%_A;VGPG_A;HER%_A;ATAKHAN%_A;DRA@15_A;TD@15_A;GD@15_A;PPG_A;NASHPG_A;NASH%_A;CSM_A;DPM_A;WPM_A;VWPM_A;WCPM_A;Region_B;Games_B;Win rate_B;K:D_B;GPM_B;GDM_B;Game duration_B;Kills / game_B;Deaths / game_B;Towers killed_B;Towers lost_B;FB%_B;FT%_B;FOS%_B;DRAPG_B;DRA%_B;VGPG_B;HER%_B;ATAKHAN%_B;DRA@15_B;TD@15_B;GD@15_B;PPG_B;NASHPG_B;NASH%_B;CSM_B;DPM_B;WPM_B;VWPM_B;WCPM_B
winter_0;1;Top Esports;LGD Gaming;1;2025-02-16;1;CN;41.0;58.5%;0.96;1845.0;38.0;33:10;15.3;15.9;6.5;5.2;46.3;53.7;48.8;1.98;47.8;3.4;51.2;9.8;0.64;-0.1;316.0;4.00;0.37;38.9;33.0;2884.0;3.3;1.35;1.59;CN;9.0;33.3%;1.0;1814.0;-48.0;33:48;16.9;16.9;5.1;6.0;44.4;33.3;22.2;2.78;67.4;3.2;55.6;-;-;-;166.0;-;0.56;54.2;31.4;2556.0;3.2;1.29;1.53
winter_0;2;Top Esports;LGD Gaming;1;2025-02-16;1;CN;41.0;58.5%;0.96;1845.0;38.0;33:10;15.3;15.9;6.5;5.2;46.3;53.7;48.8;1.98;47.8;3.4;51.2;9.8;0.64;-0.1;316.0;4.00;0.37;38.9;33.0;2884.0;3.3;1.35;1.59;CN;9.0;33.3%;1.0;1814.0;-48.0;33:48;16.9;16.9;5.1;6.0;44.4;33.3;22.2;2.78;67.4;3.2;55.6;-;-;-;166.0;-;0.56;54.2;31.4;2556.0;3.2;1.29;1.53
winter_0;3;Top Esports;LGD Gaming;1;2025-02-16;1;CN;41.0;58.5%;0.96;1845.0;38.0;33:10;15.3;15.9;6.5;5.2;46.3;53.7;48.8;1.98;47.8;3.4;51.2;9.8;0.64;-0.1;316.0;4.00;0.37;38.9;33.0;2884.0;3.3;1.35;1.59;CN;9.0;33.3%;1.0;1814.0;-48.0;33:48;16.9;16.9;5.1;6.0;44.4;33.3;22.2;2.78;67.4;3.2;55.6;-;-;-;166.0;-;0.56;54.2;31.4;2556.0;3.2;1.29;1.53
winter_1;1;Funplus Phoenix;Invictus Gaming;0;2025-02-15;1;CN;10.0;10.0%;0.52;1722.0;-281.0;32:01;9.7;18.6;4.1;9.1;30.0;20.0;10.0;1.6;34.7;2.5;60.0;-;-;-;-2015.0;-;0.2;28.6;32.1;2164.0;3.1;1.27;1.4;CN;15.0;53.3%;1.16;1859.0;81.0;33:11;16.2;14.0;6.1;4.9;40.0;46.7;60.0;2.33;58.4;2.9;66.7;-;-;-;353.0;-;0.53;50.0;32.5;2765.0;3.2;1.2;1.62
winter_1;2;Funplus Phoenix;Invictus Gaming;0;2025-02-15;1;CN;10.0;10.0%;0.52;1722.0;-281.0;32:01;9.7;18.6;4.1;9.1;30.0;20.0;10.0;1.6;34.7;2.5;60.0;-;-;-;-2015.0;-;0.2;28.6;32.1;2164.0;3.1;1.27;1.4;CN;15.0;53.3%;1.16;1859.0;81.0;33:11;16.2;14.0;6.1;4.9;40.0;46.7;60.0;2.33;58.4;2.9;66.7;-;-;-;353.0;-;0.53;50.0;32.5;2765.0;3.2;1.2;1.62
winter_1;3;Funplus Phoenix;Invictus Gaming;0;2025-02-15;1;CN;10.0;10.0%;0.52;1722.0;-281.0;32:01;9.7;18.6;4.1;9.1;30.0;20.0;10.0;1.6;34.7;2.5;60.0;-;-;-;-2015.0;-;0.2;28.6;32.1;2164.0;3.1;1.27;1.4;CN;15.0;53.3%;1.16;1859.0;81.0;33:11;16.2;14.0;6.1;4.9;40.0;46.7;60.0;2.33;58.4;2.9;66.7;-;-;-;353.0;-;0.53;50.0;32.5;2765.0;3.2;1.2;1.62
winter_2;1;Bilibili Gaming;TT;1;2025-02-14;1;CN;23.0;65.2%;1.35;1911.0;148.0;30:57;16.6;12.2;7.0;4.8;47.8;73.9;39.1;2.39;58.6;2.9;26.1;-;-;-;646.0;-;0.65;71.1;33.4;2638.0;3.3;1.25;1.51;CN;21.0;52.4%;1.0;1835.0;-10.0;31:12;14.8;14.8;5.9;6.0;61.9;33.3;42.9;2.29;54.4;3.3;71.4;-;-;-;-223.0;-;0.62;50.8;32.3;2632.0;3.3;1.37;1.41
winter_2;2;Bilibili Gaming;TT;1;2025-02-14;1;CN;23.0;65.2%;1.35;1911.0;148.0;30:57;16.6;12.2;7.0;4.8;47.8;73.9;39.1;2.39;58.6;2.9;26.1;-;-;-;646.0;-;0.65;71.1;33.4;2638.0;3.3;1.25;1.51;CN;21.0;52.4%;1.0;1835.0;-10.0;31:12;14.8;14.8;5.9;6.0;61.9;33.3;42.9;2.29;54.4;3.3;71.4;-;-;-;-223.0;-;0.62;50.8;32.3;2632.0;3.3;1.37;1.41
winter_2;3;Bilibili Gaming;TT;0;2025-02-14;1;CN;23.0;65.2%;1.35;1911.0;148.0;30:57;16.6;12.2;7.0;4.8;47.8;73.9;39.1;2.39;58.6;2.9;26.1;-;-;-;646.0;-;0.65;71.1;33.4;2638.0;3.3;1.25;1.51;CN;21.0;52.4%;1.0;1835.0;-10.0;31:12;14.8;14.8;5.9;6.0;61.9;33.3;42.9;2.29;54.4;3.3;71.4;-;-;-;-223.0;-;0.62;50.8;32.3;2632.0;3.3;1.37;1.41
winter_2;4;Bilibili Gaming;TT;0;2025-02-14;1;CN;23.0;65.2%;1.35;1911.0;148.0;30:57;16.6;12.2;7.0;4.8;47.8;73.9;39.1;2.39;58.6;2.9;26.1;-;-;-;646.0;-;0.65;71.1;33.4;2638.0;3.3;1.25;1.51;CN;21.0;52.4%;1.0;1835.0;-10.0;31:12;14.8;14.8;5.9;6.0;61.9;33.3;42.9;2.29;54.4;3.3;71.4;-;-;-;-223.0;-;0.62;50.8;32.3;2632.0;3.3;1.37;1.41
winter_2;5;Bilibili Gaming;TT;0;2025-02-14;1;CN;23.0;65.2%;1.35;1911.0;148.0;30:57;16.6;12.2;7.0;4.8;47.8;73.9;39.1;2.39;58.6;2.9;26.1;-;-;-;646.0;-;0.65;71.1;33.4;2638.0;3.3;1.25;1.51;CN;21.0;52.4%;1.0;1835.0;-10.0;31:12;14.8;14.8;5.9;6.0;61.9;33.3;42.9;2.29;54.4;3.3;71.4;-;-;-;-223.0;-;0.62;50.8;32.3;2632.0;3.3;1.37;1.41
winter_3;1;Royal Never Give Up;Ninjas in Pyjamas;0;2025-02-13;1;CN;11.0;36.4%;0.8;1775.0;-120.0;34:22;11.7;14.6;5.2;7.6;54.5;45.5;27.3;1.64;32.7;2.5;18.2;-;-;-;-320.0;-;0.55;31.8;33.4;2142.0;3.3;1.29;1.48;CN;19.0;63.2%;1.18;1887.0;90.0;31:44;15.3;12.8;6.7;5.5;73.7;47.4;47.4;2.53;59.4;3.6;52.6;-;-;-;470.0;-;0.68;83.3;33.1;2508.0;3.0;1.06;1.42
winter_3;2;Royal Never Give Up;Ninjas in Pyjamas;0;2025-02-13;1;CN;11.0;36.4%;0.8;1775.0;-120.0;34:22;11.7;14.6;5.2;7.6;54.5;45.5;27.3;1.64;32.7;2.5;18.2;-;-;-;-320.0;-;0.55;31.8;33.4;2142.0;3.3;1.29;1.48;CN;19.0;63.2%;1.18;1887.0;90.0;31:44;15.3;12.8;6.7;5.5;73.7;47.4;47.4;2.53;59.4;3.6;52.6;-;-;-;470.0;-;0.68;83.3;33.1;2508.0;3.0;1.06;1.42
winter_3;3;Royal Never Give Up;Ninjas in Pyjamas;0;2025-02-13;1;CN;11.0;36.4%;0.8;1775.0;-120.0;34:22;11.7;14.6;5.2;7.6;54.5;45.5;27.3;1.64;32.7;2.5;18.2;-;-;-;-320.0;-;0.55;31.8;33.4;2142.0;3.3;1.29;1.48;CN;19.0;63.2%;1.18;1887.0;90.0;31:44;15.3;12.8;6.7;5.5;73.7;47.4;47.4;2.53;59.4;3.6;52.6;-;-;-;470.0;-;0.68;83.3;33.1;2508.0;3.0;1.06;1.42
winter_4;1;Ultra Prime;OMG;1;2025-02-12;1;CN;12.0;25.0%;0.72;1767.0;-158.0;33:33;12.5;17.2;4.7;7.6;50.0;25.0;50.0;2.42;49.4;2.2;58.3;-;-;-;-941.0;-;0.75;55.0;31.9;2295.0;3.4;1.51;1.52;CN;13.0;38.5%;0.85;1782.0;-125.0;32:55;13.4;15.8;4.9;7.6;30.8;46.2;7.7;1.69;41.0;3.3;30.8;-;-;-;-468.0;-;0.62;54.5;31.9;2505.0;3.3;1.25;1.44
winter_4;2;Ultra Prime;OMG;1;2025-02-12;1;CN;12.0;25.0%;0.72;1767.0;-158.0;33:33;12.5;17.2;4.7;7.6;50.0;25.0;50.0;2.42;49.4;2.2;58.3;-;-;-;-941.0;-;0.75;55.0;31.9;2295.0;3.4;1.51;1.52;CN;13.0;38.5%;0.85;1782.0;-125.0;32:55;13.4;15.8;4.9;7.6;30.8;46.2;7.7;1.69;41.0;3.3;30.8;-;-;-;-468.0;-;0.62;54.5;31.9;2505.0;3.3;1.25;1.44
winter_4;3;Ultra Prime;OMG;0;2025-02-12;1;CN;12.0;25.0%;0.72;1767.0;-158.0;33:33;12.5;17.2;4.7;7.6;50.0;25.0;50.0;2.42;49.4;2.2;58.3;-;-;-;-941.0;-;0.75;55.0;31.9;2295.0;3.4;1.51;1.52;CN;13.0;38.5%;0.85;1782.0;-125.0;32:55;13.4;15.8;4.9;7.6;30.8;46.2;7.7;1.69;41.0;3.3;30.8;-;-;-;-468.0;-;0.62;54.5;31.9;2505.0;3.3;1.25;1.44
winter_4;4;Ultra Prime;OMG;0;2025-02-12;1;CN;12.0;25.0%;0.72;1767.0;-158.0;33:33;12.5;17.2;4.7;7.6;50.0;25.0;50.0;2.42;49.4;2.2;58.3;-;-;-;-941.0;-;0.75;55.0;31.9;2295.0;3.4;1.51;1.52;CN;13.0;38.5%;0.85;1782.0;-125.0;32:55;13.4;15.8;4.9;7.6;30.8;46.2;7.7;1.69;41.0;3.3;30.8;-;-;-;-468.0;-;0.62;54.5;31.9;2505.0;3.3;1.25;1.44
winter_4;5;Ultra Prime;OMG;0;2025-02-12;1;CN;12.0;25.0%;0.72;1767.0;-158.0;33:33;12.5;17.2;4.7;7.6;50.0;25.0;50.0;2.42;49.4;2.2;58.3;-;-;-;-941.0;-;0.75;55.0;31.9;2295.0;3.4;1.51;1.52;CN;13.0;38.5%;0.85;1782.0;-125.0;32:55;13.4;15.8;4.9;7.6;30.8;46.2;7.7;1.69;41.0;3.3;30.8;-;-;-;-468.0;-;0.62;54.5;31.9;2505.0;3.3;1.25;1.44
winter_5;1;Edward Gaming;LNG Esports;1;2025-02-11;1;CN;10.0;40.0%;0.85;1791.0;-94.0;33:07;12.2;14.3;5.6;6.8;40.0;30.0;50.0;1.9;42.0;3.1;50.0;-;-;-;-414.0;-;0.6;40.0;32.3;2367.0;3.5;1.36;1.43;CN;10.0;10.0%;0.52;1674.0;-281.0;33:06;8.2;15.8;2.9;8.3;50.0;40.0;20.0;1.1;24.7;2.7;50.0;-;-;-;-770.0;-;0.3;20.4;32.7;2135.0;3.3;1.24;1.47
winter_5;2;Edward Gaming;LNG Esports;1;2025-02-11;1;CN;10.0;40.0%;0.85;1791.0;-94.0;33:07;12.2;14.3;5.6;6.8;40.0;30.0;50.0;1.9;42.0;3.1;50.0;-;-;-;-414.0;-;0.6;40.0;32.3;2367.0;3.5;1.36;1.43;CN;10.0;10.0%;0.52;1674.0;-281.0;33:06;8.2;15.8;2.9;8.3;50.0;40.0;20.0;1.1;24.7;2.7;50.0;-;-;-;-770.0;-;0.3;20.4;32.7;2135.0;3.3;1.24;1.47
winter_5;3;Edward Gaming;LNG Esports;1;2025-02-11;1;CN;10.0;40.0%;0.85;1791.0;-94.0;33:07;12.2;14.3;5.6;6.8;40.0;30.0;50.0;1.9;42.0;3.1;50.0;-;-;-;-414.0;-;0.6;40.0;32.3;2367.0;3.5;1.36;1.43;CN;10.0;10.0%;0.52;1674.0;-281.0;33:06;8.2;15.8;2.9;8.3;50.0;40.0;20.0;1.1;24.7;2.7;50.0;-;-;-;-770.0;-;0.3;20.4;32.7;2135.0;3.3;1.24;1.47
winter_6;1;Team WE;Anyone s Legend;1;2025-02-10;1;CN;10.0;10.0%;0.59;1704.0;-279.0;32:39;10.9;18.5;2.7;8.3;30.0;20.0;30.0;1.4;37.5;3.0;30.0;-;-;-;-1264.0;-;0.3;16.7;32.3;2293.0;3.5;1.41;1.47;CN;25.0;64.0%;1.29;1876.0;78.0;33:45;17.5;13.6;6.6;5.4;64.0;64.0;32.0;2.28;56.5;3.0;48.0;-;-;-;268.0;-;0.76;61.4;32.5;2789.0;3.4;1.37;1.6
winter_6;2;Team WE;Anyone s Legend;0;2025-02-10;1;CN;10.0;10.0%;0.59;1704.0;-279.0;32:39;10.9;18.5;2.7;8.3;30.0;20.0;30.0;1.4;37.5;3.0;30.0;-;-;-;-1264.0;-;0.3;16.7;32.3;2293.0;3.5;1.41;1.47;CN;25.0;64.0%;1.29;1876.0;78.0;33:45;17.5;13.6;6.6;5.4;64.0;64.0;32.0;2.28;56.5;3.0;48.0;-;-;-;268.0;-;0.76;61.4;32.5;2789.0;3.4;1.37;1.6
winter_6;3;Team WE;Anyone s Legend;0;2025-02-10;1;CN;10.0;10.0%;0.59;1704.0;-279.0;32:39;10.9;18.5;2.7;8.3;30.0;20.0;30.0;1.4;37.5;3.0;30.0;-;-;-;-1264.0;-;0.3;16.7;32.3;2293.0;3.5;1.41;1.47;CN;25.0;64.0%;1.29;1876.0;78.0;33:45;17.5;13.6;6.6;5.4;64.0;64.0;32.0;2.28;56.5;3.0;48.0;-;-;-;268.0;-;0.76;61.4;32.5;2789.0;3.4;1.37;1.6
winter_6;4;Team WE;Anyone s Legend;0;2025-02-10;1;CN;10.0;10.0%;0.59;1704.0;-279.0;32:39;10.9;18.5;2.7;8.3;30.0;20.0;30.0;1.4;37.5;3.0;30.0;-;-;-;-1264.0;-;0.3;16.7;32.3;2293.0;3.5;1.41;1.47;CN;25.0;64.0%;1.29;1876.0;78.0;33:45;17.5;13.6;6.6;5.4;64.0;64.0;32.0;2.28;56.5;3.0;48.0;-;-;-;268.0;-;0.76;61.4;32.5;2789.0;3.4;1.37;1.6
winter_7;1;JD Gaming;Weibo Gaming;1;2025-02-09;1;CN;26.0;57.7%;1.07;1883.0;101.0;33:04;13.8;12.8;7.0;5.5;46.2;53.8;38.5;1.92;48.6;2.8;61.5;-;-;-;481.0;-;0.5;46.8;33.8;2717.0;3.7;1.31;1.44;CN;16.0;56.3%;1.01;1860.0;40.0;32:58;15.3;14.8;7.1;5.4;50.0;56.3;31.3;2.38;53.8;3.3;62.5;-;-;-;257.0;-;0.5;43.6;32.5;2539.0;3.5;1.3;1.63
winter_7;2;JD Gaming;Weibo Gaming;1;2025-02-09;1;CN;26.0;57.7%;1.07;1883.0;101.0;33:04;13.8;12.8;7.0;5.5;46.2;53.8;38.5;1.92;48.6;2.8;61.5;-;-;-;481.0;-;0.5;46.8;33.8;2717.0;3.7;1.31;1.44;CN;16.0;56.3%;1.01;1860.0;40.0;32:58;15.3;14.8;7.1;5.4;50.0;56.3;31.3;2.38;53.8;3.3;62.5;-;-;-;257.0;-;0.5;43.6;32.5;2539.0;3.5;1.3;1.63
winter_7;3;JD Gaming;Weibo Gaming;1;2025-02-09;1;CN;26.0;57.7%;1.07;1883.0;101.0;33:04;13.8;12.8;7.0;5.5;46.2;53.8;38.5;1.92;48.6;2.8;61.5;-;-;-;481.0;-;0.5;46.8;33.8;2717.0;3.7;1.31;1.44;CN;16.0;56.3%;1.01;1860.0;40.0;32:58;15.3;14.8;7.1;5.4;50.0;56.3;31.3;2.38;53.8;3.3;62.5;-;-;-;257.0;-;0.5;43.6;32.5;2539.0;3.5;1.3;1.63
winter_7;4;JD Gaming;Weibo Gaming;0;2025-02-09;1;CN;26.0;57.7%;1.07;1883.0;101.0;33:04;13.8;12.8;7.0;5.5;46.2;53.8;38.5;1.92;48.6;2.8;61.5;-;-;-;481.0;-;0.5;46.8;33.8;2717.0;3.7;1.31;1.44;CN;16.0;56.3%;1.01;1860.0;40.0;32:58;15.3;14.8;7.1;5.4;50.0;56.3;31.3;2.38;53.8;3.3;62.5;-;-;-;257.0;-;0.5;43.6;32.5;2539.0;3.5;1.3;1.63
winter_7;5;JD Gaming;Weibo Gaming;0;2025-02-09;1;CN;26.0;57.7%;1.07;1883.0;101.0;33:04;13.8;12.8;7.0;5.5;46.2;53.8;38.5;1.92;48.6;2.8;61.5;-;-;-;481.0;-;0.5;46.8;33.8;2717.0;3.7;1.31;1.44;CN;16.0;56.3%;1.01;1860.0;40.0;32:58;15.3;14.8;7.1;5.4;50.0;56.3;31.3;2.38;53.8;3.3;62.5;-;-;-;257.0;-;0.5;43.6;32.5;2539.0;3.5;1.3;1.63
winter_8;1;Ninjas in Pyjamas;Funplus Phoenix;1;2025-02-08;1;CN;19.0;63.2%;1.18;1887.0;90.0;31:44;15.3;12.8;6.7;5.5;73.7;47.4;47.4;2.53;59.4;3.6;52.6;-;-;-;470.0;-;0.68;83.3;33.1;2508.0;3.0;1.06;1.42;CN;10.0;10.0%;0.52;1722.0;-281.0;32:01;9.7;18.6;4.1;9.1;30.0;20.0;10.0;1.6;34.7;2.5;60.0;-;-;-;-2015.0;-;0.2;28.6;32.1;2164.0;3.1;1.27;1.4
winter_8;2;Ninjas in Pyjamas;Funplus Phoenix;1;2025-02-08;1;CN;19.0;63.2%;1.18;1887.0;90.0;31:44;15.3;12.8;6.7;5.5;73.7;47.4;47.4;2.53;59.4;3.6;52.6;-;-;-;470.0;-;0.68;83.3;33.1;2508.0;3.0;1.06;1.42;CN;10.0;10.0%;0.52;1722.0;-281.0;32:01;9.7;18.6;4.1;9.1;30.0;20.0;10.0;1.6;34.7;2.5;60.0;-;-;-;-2015.0;-;0.2;28.6;32.1;2164.0;3.1;1.27;1.4
winter_8;3;Ninjas in Pyjamas;Funplus Phoenix;1;2025-02-08;1;CN;19.0;63.2%;1.18;1887.0;90.0;31:44;15.3;12.8;6.7;5.5;73.7;47.4;47.4;2.53;59.4;3.6;52.6;-;-;-;470.0;-;0.68;83.3;33.1;2508.0;3.0;1.06;1.42;CN;10.0;10.0%;0.52;1722.0;-281.0;32:01;9.7;18.6;4.1;9.1;30.0;20.0;10.0;1.6;34.7;2.5;60.0;-;-;-;-2015.0;-;0.2;28.6;32.1;2164.0;3.1;1.27;1.4
winter_9;1;Invictus Gaming;Royal Never Give Up;1;2025-01-25;1;CN;15.0;53.3%;1.16;1859.0;81.0;33:11;16.2;14.0;6.1;4.9;40.0;46.7;60.0;2.33;58.4;2.9;66.7;-;-;-;353.0;-;0.53;50.0;32.5;2765.0;3.2;1.2;1.62;CN;11.0;36.4%;0.8;1775.0;-120.0;34:22;11.7;14.6;5.2;7.6;54.5;45.5;27.3;1.64;32.7;2.5;18.2;-;-;-;-320.0;-;0.55;31.8;33.4;2142.0;3.3;1.29;1.48
winter_9;2;Invictus Gaming;Royal Never Give Up;1;2025-01-25;1;CN;15.0;53.3%;1.16;1859.0;81.0;33:11;16.2;14.0;6.1;4.9;40.0;46.7;60.0;2.33;58.4;2.9;66.7;-;-;-;353.0;-;0.53;50.0;32.5;2765.0;3.2;1.2;1.62;CN;11.0;36.4%;0.8;1775.0;-120.0;34:22;11.7;14.6;5.2;7.6;54.5;45.5;27.3;1.64;32.7;2.5;18.2;-;-;-;-320.0;-;0.55;31.8;33.4;2142.0;3.3;1.29;1.48
winter_9;3;Invictus Gaming;Royal Never Give Up;1;2025-01-25;1;CN;15.0;53.3%;1.16;1859.0;81.0;33:11;16.2;14.0;6.1;4.9;40.0;46.7;60.0;2.33;58.4;2.9;66.7;-;-;-;353.0;-;0.53;50.0;32.5;2765.0;3.2;1.2;1.62;CN;11.0;36.4%;0.8;1775.0;-120.0;34:22;11.7;14.6;5.2;7.6;54.5;45.5;27.3;1.64;32.7;2.5;18.2;-;-;-;-320.0;-;0.55;31.8;33.4;2142.0;3.3;1.29;1.48
winter_9;4;Invictus Gaming;Royal Never Give Up;0;2025-01-25;1;CN;15.0;53.3%;1.16;1859.0;81.0;33:11;16.2;14.0;6.1;4.9;40.0;46.7;60.0;2.33;58.4;2.9;66.7;-;-;-;353.0;-;0.53;50.0;32.5;2765.0;3.2;1.2;1.62;CN;11.0;36.4%;0.8;1775.0;-120.0;34:22;11.7;14.6;5.2;7.6;54.5;45.5;27.3;1.64;32.7;2.5;18.2;-;-;-;-320.0;-;0.55;31.8;33.4;2142.0;3.3;1.29;1.48
winter_10;1;Bilibili Gaming;LNG Esports;1;2025-01-25;1;CN;23.0;65.2%;1.35;1911.0;148.0;30:57;16.6;12.2;7.0;4.8;47.8;73.9;39.1;2.39;58.6;2.9;26.1;-;-;-;646.0;-;0.65;71.1;33.4;2638.0;3.3;1.25;1.51;CN;10.0;10.0%;0.52;1674.0;-281.0;33:06;8.2;15.8;2.9;8.3;50.0;40.0;20.0;1.1;24.7;2.7;50.0;-;-;-;-770.0;-;0.3;20.4;32.7;2135.0;3.3;1.24;1.47
winter_10;2;Bilibili Gaming;LNG Esports;1;2025-01-25;1;CN;23.0;65.2%;1.35;1911.0;148.0;30:57;16.6;12.2;7.0;4.8;47.8;73.9;39.1;2.39;58.6;2.9;26.1;-;-;-;646.0;-;0.65;71.1;33.4;2638.0;3.3;1.25;1.51;CN;10.0;10.0%;0.52;1674.0;-281.0;33:06;8.2;15.8;2.9;8.3;50.0;40.0;20.0;1.1;24.7;2.7;50.0;-;-;-;-770.0;-;0.3;20.4;32.7;2135.0;3.3;1.24;1.47
winter_10;3;Bilibili Gaming;LNG Esports;1;2025-01-25;1;CN;23.0;65.2%;1.35;1911.0;148.0;30:57;16.6;12.2;7.0;4.8;47.8;73.9;39.1;2.39;58.6;2.9;26.1;-;-;-;646.0;-;0.65;71.1;33.4;2638.0;3.3;1.25;1.51;CN;10.0;10.0%;0.52;1674.0;-281.0;33:06;8.2;15.8;2.9;8.3;50.0;40.0;20.0;1.1;24.7;2.7;50.0;-;-;-;-770.0;-;0.3;20.4;32.7;2135.0;3.3;1.24;1.47
winter_11;1;Top Esports;Anyone s Legend;1;2025-01-24;1;CN;41.0;58.5%;0.96;1845.0;38.0;33:10;15.3;15.9;6.5;5.2;46.3;53.7;48.8;1.98;47.8;3.4;51.2;9.8;0.64;-0.1;316.0;4.00;0.37;38.9;33.0;2884.0;3.3;1.35;1.59;CN;25.0;64.0%;1.29;1876.0;78.0;33:45;17.5;13.6;6.6;5.4;64.0;64.0;32.0;2.28;56.5;3.0;48.0;-;-;-;268.0;-;0.76;61.4;32.5;2789.0;3.4;1.37;1.6
winter_11;2;Top Esports;Anyone s Legend;0;2025-01-24;1;CN;41.0;58.5%;0.96;1845.0;38.0;33:10;15.3;15.9;6.5;5.2;46.3;53.7;48.8;1.98;47.8;3.4;51.2;9.8;0.64;-0.1;316.0;4.00;0.37;38.9;33.0;2884.0;3.3;1.35;1.59;CN;25.0;64.0%;1.29;1876.0;78.0;33:45;17.5;13.6;6.6;5.4;64.0;64.0;32.0;2.28;56.5;3.0;48.0;-;-;-;268.0;-;0.76;61.4;32.5;2789.0;3.4;1.37;1.6
winter_11;3;Top Esports;Anyone s Legend;0;2025-01-24;1;CN;41.0;58.5%;0.96;1845.0;38.0;33:10;15.3;15.9;6.5;5.2;46.3;53.7;48.8;1.98;47.8;3.4;51.2;9.8;0.64;-0.1;316.0;4.00;0.37;38.9;33.0;2884.0;3.3;1.35;1.59;CN;25.0;64.0%;1.29;1876.0;78.0;33:45;17.5;13.6;6.6;5.4;64.0;64.0;32.0;2.28;56.5;3.0;48.0;-;-;-;268.0;-;0.76;61.4;32.5;2789.0;3.4;1.37;1.6
winter_11;4;Top Esports;Anyone s Legend;0;2025-01-24;1;CN;41.0;58.5%;0.96;1845.0;38.0;33:10;15.3;15.9;6.5;5.2;46.3;53.7;48.8;1.98;47.8;3.4;51.2;9.8;0.64;-0.1;316.0;4.00;0.37;38.9;33.0;2884.0;3.3;1.35;1.59;CN;25.0;64.0%;1.29;1876.0;78.0;33:45;17.5;13.6;6.6;5.4;64.0;64.0;32.0;2.28;56.5;3.0;48.0;-;-;-;268.0;-;0.76;61.4;32.5;2789.0;3.4;1.37;1.6
winter_12;1;OMG;JD Gaming;1;2025-01-23;1;CN;13.0;38.5%;0.85;1782.0;-125.0;32:55;13.4;15.8;4.9;7.6;30.8;46.2;7.7;1.69;41.0;3.3;30.8;-;-;-;-468.0;-;0.62;54.5;31.9;2505.0;3.3;1.25;1.44;CN;26.0;57.7%;1.07;1883.0;101.0;33:04;13.8;12.8;7.0;5.5;46.2;53.8;38.5;1.92;48.6;2.8;61.5;-;-;-;481.0;-;0.5;46.8;33.8;2717.0;3.7;1.31;1.44
winter_12;2;OMG;JD Gaming;1;2025-01-23;1;CN;13.0;38.5%;0.85;1782.0;-125.0;32:55;13.4;15.8;4.9;7.6;30.8;46.2;7.7;1.69;41.0;3.3;30.8;-;-;-;-468.0;-;0.62;54.5;31.9;2505.0;3.3;1.25;1.44;CN;26.0;57.7%;1.07;1883.0;101.0;33:04;13.8;12.8;7.0;5.5;46.2;53.8;38.5;1.92;48.6;2.8;61.5;-;-;-;481.0;-;0.5;46.8;33.8;2717.0;3.7;1.31;1.44
winter_12;3;OMG;JD Gaming;0;2025-01-23;1;CN;13.0;38.5%;0.85;1782.0;-125.0;32:55;13.4;15.8;4.9;7.6;30.8;46.2;7.7;1.69;41.0;3.3;30.8;-;-;-;-468.0;-;0.62;54.5;31.9;2505.0;3.3;1.25;1.44;CN;26.0;57.7%;1.07;1883.0;101.0;33:04;13.8;12.8;7.0;5.5;46.2;53.8;38.5;1.92;48.6;2.8;61.5;-;-;-;481.0;-;0.5;46.8;33.8;2717.0;3.7;1.31;1.44
winter_12;4;OMG;JD Gaming;0;2025-01-23;1;CN;13.0;38.5%;0.85;1782.0;-125.0;32:55;13.4;15.8;4.9;7.6;30.8;46.2;7.7;1.69;41.0;3.3;30.8;-;-;-;-468.0;-;0.62;54.5;31.9;2505.0;3.3;1.25;1.44;CN;26.0;57.7%;1.07;1883.0;101.0;33:04;13.8;12.8;7.0;5.5;46.2;53.8;38.5;1.92;48.6;2.8;61.5;-;-;-;481.0;-;0.5;46.8;33.8;2717.0;3.7;1.31;1.44
winter_12;5;OMG;JD Gaming;0;2025-01-23;1;CN;13.0;38.5%;0.85;1782.0;-125.0;32:55;13.4;15.8;4.9;7.6;30.8;46.2;7.7;1.69;41.0;3.3;30.8;-;-;-;-468.0;-;0.62;54.5;31.9;2505.0;3.3;1.25;1.44;CN;26.0;57.7%;1.07;1883.0;101.0;33:04;13.8;12.8;7.0;5.5;46.2;53.8;38.5;1.92;48.6;2.8;61.5;-;-;-;481.0;-;0.5;46.8;33.8;2717.0;3.7;1.31;1.44
winter_13;1;LGD Gaming;Team WE;1;2025-01-22;1;CN;9.0;33.3%;1.0;1814.0;-48.0;33:48;16.9;16.9;5.1;6.0;44.4;33.3;22.2;2.78;67.4;3.2;55.6;-;-;-;166.0;-;0.56;54.2;31.4;2556.0;3.2;1.29;1.53;CN;10.0;10.0%;0.59;1704.0;-279.0;32:39;10.9;18.5;2.7;8.3;30.0;20.0;30.0;1.4;37.5;3.0;30.0;-;-;-;-1264.0;-;0.3;16.7;32.3;2293.0;3.5;1.41;1.47
